zipCode,Female,Male
05701,43280,39928
05730,632,576
05732,1408,1424
05733,11884,11696
05734,2604,2620
05735,8668,8940
05736,1356,1380
05737,1688,1812
05738,2104,2184
05739,2780,2848
05740,56,44
05742,1144,1244
05743,8736,8584
05744,1076,1056
05747,536,584
05748,596,696
05751,1488,1756
05753,21716,20248
05757,1664,1664
05758,1576,1560
05759,3604,3704
05760,2288,2204
05761,1996,2004
05762,1072,1096
05763,5520,5468
05764,7052,6756
05765,3768,3444
05766,1132,1156
05767,2268,2304
05769,2384,2480
05770,2224,2320
05772,1416,1436
05773,4328,4216
05774,2164,2352
05775,1228,1264
05776,1380,1476
05777,6920,6760
05778,1500,1432
05819,19096,18680
05820,1236,1412
05821,2540,2536
05822,3816,3676
05824,2280,2276
05825,360,404
05826,1960,1972
05827,668,568
05828,3988,3724
05829,4156,3856
05830,3132,2876
05832,1924,2004
05833,528,564
05836,2048,2224
05837,716,696
05839,1596,1504
05841,912,788
05842,1056,1032
05843,5284,4940
05845,2088,2296
05846,2492,2516
05847,1696,1820
05850,444,480
05851,12972,13140
05853,1448,1396
05855,14136,14544
05857,3076,3084
05858,756,716
05859,3624,3652
05860,5120,5108
05862,736,688
05866,1408,1520
05867,1680,1916
05868,728,728
05871,3336,3216
05872,1548,1608
05873,1428,1272
05874,1032,988
05875,904,912
05901,28,52
05902,416,336
05903,1716,1756
05904,536,532
05905,1616,1692
05906,2296,2416
05907,332,376
06001,38212,35328
06002,45148,36796
06010,125268,116524
06013,18452,18852
06016,12884,12020
06018,6032,5428
06019,20964,19552
06020,0,0
06021,628,628
06022,304,348
06023,2644,2540
06024,1320,1268
06026,10316,10152
06027,2944,3024
06029,31568,30620
06031,2556,2592
06032,37340,33360
06033,60476,54572
06035,15392,14660
06037,38256,36004
06039,4040,3728
06040,73220,68004
06042,47836,43932
06043,10092,9852
06051,62920,59156
06052,16368,15064
06053,71492,67960
06057,13488,13340
06058,3624,3524
06059,0,0
06060,5120,5204
06061,324,352
06062,36556,34304
06063,6448,6692
06065,1808,1720
06066,60984,55892
06067,40368,38468
06068,3468,2980
06069,5204,4936
06070,31116,29300
06071,18888,27692
06073,11620,10984
06074,53208,49612
06076,25480,25156
06078,21148,28504
06081,2840,2684
06082,85180,93436
06084,30340,29928
06085,14860,14244
06088,10088,9656
06089,5728,5524
06090,2396,2532
06091,276,284
06092,8492,8320
06093,6784,6504
06095,60920,55396
06096,25784,24208
06098,25132,24572
06103,2356,3284
06105,39312,38256
06106,80776,78832
06107,39600,35544
06108,49860,47368
06109,56776,49896
06110,27080,23520
06111,64376,57872
06112,50540,40976
06114,57452,52344
06117,37496,31572
06118,56948,50876
06119,33412,28484
06120,25772,25776
06160,0,0
06226,41056,39400
06231,8184,8148
06232,6488,6700
06234,16120,16856
06235,4396,4632
06237,11288,10680
06238,24540,25172
06239,22732,22000
06241,13408,13192
06242,2704,2928
06243,116,124
06247,5516,5848
06248,11228,11184
06249,14448,14784
06250,9924,9360
06254,3752,3936
06255,9444,9532
06256,4456,4160
06259,9084,8908
06260,19468,18572
06262,1224,1120
06263,696,684
06264,312,352
06266,1052,928
06268,20484,25440
06269,19860,19516
06277,8256,8304
06278,9032,8784
06279,11828,12336
06280,6540,6108
06281,14012,13708
06282,2188,2196
06320,55908,54560
06330,6660,6468
06331,10204,10344
06332,512,520
06333,13416,13012
06334,5132,5236
06335,13644,13272
06336,160,176
06339,16508,16700
06340,57540,67428
06350,144,124
06351,32668,32536
06353,304,344
06354,12308,12256
06355,27104,24836
06357,27104,23104
06359,10480,10772
06360,77448,72716
06365,9472,9408
06370,14832,14884
06371,20200,19608
06373,648,732
06374,17372,16120
06375,7308,7332
06376,132,96
06377,5676,6172
06378,11012,10584
06379,18332,17820
06380,5980,5468
06382,21080,26708
06384,5272,5416
06385,32972,30600
06387,428,424
06389,64,100
06390,472,472
06401,39912,37036
06403,12092,12040
06405,59036,52404
06409,1484,1288
06410,56048,60596
06412,8496,7480
06413,27200,25740
06414,460,396
06415,34232,33196
06416,28828,27192
06417,9312,9204
06418,26864,24792
06419,13236,12864
06420,8280,8448
06422,14816,14736
06423,10048,10340
06424,25856,25376
06426,6860,6120
06437,46412,43088
06438,5064,5136
06441,10744,11008
06442,5692,5288
06443,37604,35472
06444,700,780
06447,13008,12608
06450,75416,70556
06451,50344,47332
06455,6212,6380
06456,616,564
06457,98032,92560
06460,79536,73292
06461,29880,28328
06467,320,308
06468,39600,38316
06469,6564,6272
06470,31304,32708
06471,16084,14796
06472,13820,13592
06473,50628,46924
06475,21560,19408
06477,28824,27000
06478,25504,25228
06479,21708,20016
06480,19576,18456
06481,2576,2532
06482,23308,22920
06483,33996,32164
06484,81500,76736
06488,42416,37200
06489,66548,61720
06492,93736,87228
06498,14156,13696
06510,5356,5592
06511,109276,105124
06512,62392,57052
06513,81360,74552
06514,55888,49172
06515,37464,31100
06516,114668,107588
06517,32052,27360
06518,43748,35644
06519,33944,31768
06524,11020,11232
06525,18388,17572
06604,60188,61064
06605,46820,46768
06606,96104,88840
06607,16824,14548
06608,28640,26044
06610,48300,42640
06611,74940,69424
06612,15020,14792
06614,69420,62296
06615,39344,34468
06702,7580,7036
06704,53064,47492
06705,57340,51148
06706,29332,27964
06708,61908,55764
06710,22228,20632
06712,19440,18064
06716,34424,32296
06750,2940,2844
06751,7256,7052
06752,3480,3460
06754,3300,3496
06755,2272,2260
06756,5772,5640
06757,4644,4388
06758,712,704
06759,11760,11120
06762,15612,14632
06763,4080,4052
06770,65188,62712
06776,54532,53024
06777,3432,3500
06778,2704,2808
06779,17008,16288
06782,4664,4840
06783,4432,4480
06784,7360,7396
06785,1336,1408
06786,20040,19428
06787,16436,15464
06790,74436,71492
06791,11220,11444
06793,2300,2260
06794,2204,2056
06795,29264,27312
06796,2044,1992
06798,20572,19364
06801,38104,36220
06804,33992,31872
06807,14952,13648
06810,97320,100608
06811,67412,58188
06812,27972,27552
06820,42048,40880
06824,71108,64492
06825,44492,40000
06830,51056,45052
06831,30864,28304
06840,40992,37960
06850,36988,35324
06851,55792,51020
06853,7436,7148
06854,57872,58528
06855,16000,15568
06856,4,8
06870,15252,14012
06877,50928,47780
06878,16404,15768
06880,55280,51308
06883,20576,20140
06890,8928,8296
06896,18944,17496
06897,37092,35192
06901,13680,13632
06902,126920,126704
06903,29432,28564
06905,41088,37508
06906,18944,17408
06907,18580,17484
07001,28500,36720
07002,131528,120596
07003,99796,89452
07004,15308,14452
07005,30592,30484
07006,51632,47616
07008,47024,44352
07009,26552,23092
07010,48808,45568
07011,81604,77236
07012,24452,22360
07013,56480,51724
07014,10724,10012
07016,47200,43300
07017,78988,64792
07018,62852,50436
07020,24212,21840
07021,4308,4056
07022,26188,29152
07023,15008,14264
07024,75668,65744
07026,63900,58320
07027,8716,8188
07028,15568,14904
07029,31248,32856
07030,99096,100924
07031,32088,29480
07032,78992,83744
07033,16328,15328
07034,18848,18592
07035,21816,20612
07036,87924,79956
07039,60364,57068
07040,50100,45404
07041,14180,13292
07042,54964,47432
07043,25492,23060
07044,28824,25512
07045,21092,19416
07046,8388,8388
07047,125036,118056
07050,63588,56708
07052,98128,86600
07054,59392,57828
07055,138980,140284
07057,23320,22020
07058,10716,10772
07059,31324,29920
07060,87628,92364
07062,27100,24696
07063,27364,26788
07064,7596,7296
07065,57240,52144
07066,30640,28384
07067,37328,34816
07068,12232,11044
07069,12816,11812
07070,37500,34744
07071,42696,39520
07072,12560,11948
07073,18476,17176
07074,5492,5340
07075,15780,14724
07076,49056,44864
07077,5736,5328
07078,27024,25976
07079,33712,31552
07080,48112,45396
07081,33492,29740
07082,10916,10620
07083,111316,100896
07086,25732,24484
07087,132748,133312
07088,8152,6272
07090,62980,58372
07092,13976,12944
07093,123072,120464
07094,33416,31640
07095,41072,38304
07102,22832,27484
07103,70196,60596
07104,103060,98852
07105,84824,103108
07106,67760,57432
07107,78564,72036
07108,54300,43244
07109,74348,69240
07110,60024,53380
07111,114616,101152
07112,58104,47564
07114,20668,38324
07201,52380,52672
07202,81668,81728
07203,44256,40084
07204,27280,25908
07205,45824,39768
07206,53900,52644
07208,63768,61108
07302,70956,74452
07304,86704,78228
07305,129504,110912
07306,101024,109652
07307,87712,87536
07310,24196,27156
07311,952,1136
07401,13432,12544
07403,15456,14956
07405,35380,35424
07407,40528,37084
07410,67556,62272
07416,11860,11264
07417,21484,20836
07418,4532,4464
07419,18936,17704
07420,10012,9756
07421,14544,15212
07422,13080,13384
07423,8344,7968
07424,56284,48604
07430,55356,48204
07432,14828,13684
07435,4664,4956
07436,26052,24964
07438,23240,22996
07439,4900,4924
07440,9316,8660
07442,22892,21496
07444,24248,19936
07446,29752,28184
07450,51700,48240
07452,23864,22540
07456,24384,24460
07457,7264,6972
07458,23384,22056
07460,6916,6912
07461,38992,39260
07462,13612,13928
07463,19440,19020
07465,13336,11640
07470,114036,104832
07480,33100,31388
07481,34788,32076
07495,0,0
07501,68244,65928
07502,32084,29540
07503,37212,37680
07504,27300,24228
07505,4152,4872
07506,38996,36168
07508,47424,42976
07512,22200,21016
07513,23372,22660
07514,39716,33440
07522,44488,39044
07524,25552,25284
07601,86884,85156
07603,17076,15672
07604,24576,22792
07605,18564,17236
07606,4720,4520
07607,20076,18144
07608,144,124
07620,3664,3732
07621,55820,51224
07624,17080,16412
07626,18108,16040
07627,10096,9428
07628,36248,33484
07630,15360,14156
07631,57092,51384
07632,10960,10276
07640,9636,9020
07641,6880,6648
07642,20856,19972
07643,21840,20664
07644,50728,45816
07645,16016,15312
07646,33676,31688
07647,10644,9964
07648,12184,10736
07649,16656,15256
07650,39272,39132
07652,54068,51300
07656,17940,16736
07657,22980,21148
07660,26244,24672
07661,23532,21828
07662,11472,10648
07663,28544,26092
07666,84176,74928
07670,30144,28148
07675,54560,50796
07676,18932,17368
07677,11972,10948
07701,48440,46812
07702,8116,7120
07703,872,1888
07704,12472,12060
07711,3056,3076
07712,81268,75364
07716,17844,16452
07717,4012,3592
07718,12896,12156
07719,43700,42452
07720,8656,8536
07721,6204,5692
07722,20820,20016
07723,2148,1932
07724,44884,41956
07726,88132,81900
07727,14076,14124
07728,112840,112188
07730,36500,33084
07731,77732,75484
07732,10280,10476
07733,34788,32608
07734,27044,26032
07735,39464,38812
07737,8648,8408
07738,12604,11776
07739,12364,11388
07740,61984,62168
07746,38248,36416
07747,63620,59460
07748,57440,54680
07750,6908,6208
07751,40012,38932
07753,82012,68204
07755,12948,12504
07756,7296,6072
07757,11124,10300
07758,10240,9628
07760,18940,18192
07762,18268,15344
07764,16940,15448
07801,49352,52192
07803,7412,7192
07820,68,88
07821,18280,18492
07822,1700,1848
07823,15656,14628
07825,19352,18868
07826,12492,12228
07827,8444,8532
07828,28696,27904
07830,13292,12720
07832,7796,7816
07833,284,344
07834,37124,33764
07836,25264,25008
07838,7044,7228
07840,62596,56800
07842,260,260
07843,24308,24656
07846,176,180
07847,3256,3424
07848,10168,9936
07849,17796,18420
07850,13228,12516
07851,200,276
07852,7600,6836
07853,26680,26620
07856,8600,7176
07857,6592,6384
07860,53676,51476
07863,8976,8352
07865,4364,4392
07866,45292,43100
07869,51456,49708
07870,44,60
07871,42968,41692
07874,18076,17544
07876,21596,20880
07878,1956,1780
07880,368,400
07881,32,32
07882,29596,28372
07885,20536,19776
07901,46312,44912
07920,55748,51240
07921,16744,13740
07922,25716,23268
07924,15200,14936
07926,240,240
07927,7020,6592
07928,40076,36500
07930,17144,17092
07931,6700,6484
07932,20824,18648
07933,6588,6416
07934,2984,3020
07935,628,624
07936,23308,21320
07939,48,864
07940,36508,32604
07945,19556,18600
07946,6392,6184
07950,39944,38312
07960,88116,86872
07961,16,0
07970,252,216
07974,24272,22800
07976,1536,1480
07977,1424,1252
07979,1392,964
07980,4676,4552
07981,18712,16748
08001,1620,1756
08002,46976,42120
08003,63280,59236
08004,25196,24204
08005,46792,43000
08006,1060,1012
08007,10852,10148
08008,14176,13724
08009,26464,24952
08010,24124,22032
08011,52,80
08012,80728,75240
08014,1004,1012
08015,42372,40680
08016,70540,63620
08019,1808,1892
08020,4564,4240
08021,93956,85376
08022,18452,16680
08023,860,944
08026,4652,4444
08027,9988,9564
08028,40924,39388
08029,10028,9108
08030,27300,26340
08031,23656,22680
08033,33992,31052
08034,37608,34996
08035,15796,14468
08036,12276,11392
08037,47948,49284
08038,260,236
08039,300,248
08041,1960,2048
08042,408,404
08043,61176,55348
08045,6316,5320
08046,68116,58232
08048,25856,24124
08049,10944,10456
08050,50380,46760
08051,22936,20096
08052,39408,37280
08053,95200,86952
08054,89360,78096
08055,55836,52880
08056,9520,9424
08057,44164,40196
08059,11608,10840
08060,50444,48408
08061,5436,5252
08062,32148,30876
08063,6360,6048
08064,720,524
08065,15168,14424
08066,17644,16104
08067,3352,3188
08068,13220,13688
08069,27552,24752
08070,26844,25392
08071,20436,17768
08072,472,428
08073,444,368
08074,108,124
08075,58584,56992
08077,37396,35832
08078,17420,16120
08079,23144,20804
08080,77736,71996
08081,105068,97288
08083,19256,18564
08084,14384,13776
08085,37808,37140
08086,15960,14836
08087,49764,46652
08088,50004,48652
08089,8604,8408
08090,16892,16540
08091,10756,10672
08092,7256,7436
08093,19712,19252
08094,82228,77532
08095,440,504
08096,75124,69340
08097,6756,6416
08098,18176,18184
08102,15492,14768
08103,28944,31816
08104,51928,43476
08105,59152,57156
08106,20520,18976
08107,27948,26752
08108,37676,34504
08109,46932,42696
08110,39360,36672
08201,20876,19152
08202,3004,2772
08203,19352,18464
08204,38372,35856
08205,60312,54192
08210,35272,33396
08212,640,536
08215,27312,26456
08217,164,116
08221,14924,13444
08223,8688,7812
08224,1156,1136
08225,18120,16516
08226,24808,21996
08230,11684,10712
08232,40064,37104
08234,87148,82980
08240,5356,4128
08241,2284,2128
08242,6524,6340
08243,4272,4184
08244,23000,20396
08246,192,176
08247,1944,1756
08248,312,320
08251,21880,19576
08260,27436,27208
08270,16184,17784
08302,87536,99952
08310,3484,3196
08311,4064,4164
08312,16308,15192
08314,724,9320
08316,776,824
08317,2652,2724
08318,25488,25320
08319,2524,2488
08320,20,5004
08321,484,504
08322,21068,21028
08323,1600,1616
08324,1052,1052
08326,3568,3476
08327,1656,10624
08328,2680,2708
08329,456,428
08330,56996,55672
08332,76840,70232
08340,2012,1904
08341,4784,4172
08343,9932,10188
08344,12088,11300
08345,1652,1568
08346,1720,1652
08348,576,524
08349,4768,4620
08350,1656,1644
08352,884,908
08353,1112,952
08360,89028,84392
08361,36912,32496
08401,80640,77576
08402,13500,11916
08403,2044,1944
08406,21960,20640
08501,13480,12848
08502,22892,22376
08505,36428,34516
08510,10464,10460
08511,1596,1708
08512,20704,19716
08514,9080,8828
08515,9528,9020
08518,10488,9456
08520,56780,54696
08525,9572,9496
08527,111916,105652
08528,604,656
08530,14652,17632
08533,13712,14068
08534,26748,24968
08535,10824,10716
08536,40108,40184
08540,96572,91888
08542,9884,10872
08550,39996,37784
08551,10888,11240
08553,1344,1384
08554,8080,7192
08555,1768,1740
08558,13936,12580
08559,10128,9800
08560,7380,7244
08561,412,492
08562,10836,10648
08608,2028,1904
08609,26672,27512
08610,62440,59432
08611,49448,62704
08618,81640,71276
08619,47732,43160
08620,23908,34864
08628,19004,17212
08629,24876,24448
08638,46544,44784
08640,4956,25908
08641,6432,7780
08648,69200,59852
08690,39048,35220
08691,31776,28640
08701,186912,184460
08720,1792,1580
08721,41828,40220
08722,22268,21912
08723,65560,61004
08724,89380,80028
08730,9680,9416
08731,40588,39448
08732,3092,2844
08733,5312,5696
08734,15704,14900
08735,6648,5808
08736,25784,24528
08738,2224,1944
08740,4184,3856
08741,5124,4828
08742,49864,47756
08750,7456,6656
08751,8196,8652
08752,4292,4004
08753,130788,123924
08755,54236,46972
08757,75456,57412
08758,14104,14068
08759,77844,55208
08801,15044,19160
08802,8168,8100
08804,5536,5548
08805,23708,25308
08807,79224,72664
08808,160,184
08809,14588,11096
08810,17408,16196
08812,29016,28168
08816,95724,89468
08817,89812,88672
08820,82092,76268
08821,752,664
08822,61596,59820
08823,19464,16600
08824,24948,23512
08825,9396,9432
08826,11640,11712
08827,9256,9260
08828,4500,4212
08829,7408,7492
08830,37732,36104
08831,97348,85132
08832,6004,5448
08833,17904,17280
08835,20636,20740
08836,8004,7376
08837,32568,30820
08840,34260,31972
08844,78688,74780
08846,28132,26408
08848,17060,16680
08850,16820,16304
